,bar_80s,bar_Ele,bar_Jaz,bar_Met,con_80s,con_Ele,con_Jaz,con_Met,mov_80s,mov_Ele,mov_Jaz,mov_Met,vid_80s,vid_Ele,vid_Jaz,vid_Met
attack,0.0,0.0,0.0,0.05164990238372703,0.013423639932919344,0.0,0.0,0.0,0.0,0.013098901818137514,0.0,0.0,0.0,0.026157406570923587,0.0,0.11489009640468294
attend,0.011159495482240185,0.010804576128048561,0.0,0.0,0.0,0.02161080506678552,0.020327985277739487,0.03762468568105712,0.0,0.0,0.0,0.010894101601199042,0.0,0.0,0.020350366201263504,0.010230122400240649
attention,0.0,0.011582451747508644,0.010489932091821585,0.0,0.0,0.0,0.010895749440473815,0.0,0.011063659817446022,0.0,0.0,0.0,0.022406341738532624,0.011235649904468665,0.010907745559697255,0.0
attire,0.01669105674254255,0.0,0.0,0.0,0.0,0.0,0.015202101039078889,0.028137282936414036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attract,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
attractive,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auburn,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audience,0.010440804607089913,0.0,0.01831046250111844,0.009681433502849838,0.030194073106563055,0.020219031717276334,0.01901882774883947,0.017600795314817983,0.009655959945175298,0.0,0.0,0.0,0.0,0.0,0.009519883651024437,0.0
audio,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
augmentation,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
autumn,0.0,0.0,0.037563702158136876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
available,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
avenge,0.0,0.0,0.0,0.015477097984908927,0.0,0.0,0.0,0.014068641468207018,0.0,0.0,0.0,0.04888233565953334,0.0,0.0,0.0,0.0
avenged,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03927076010653181
average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
award,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
aware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
away,0.0,0.009479284750812382,0.008585147210861505,0.0,0.02831392844386366,0.009480009789118782,0.02675182606531612,0.0,0.018109392394965125,0.027628971771092695,0.0,0.0,0.018337749052936843,0.009195455947209585,0.0,0.008975293627280879
awe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
awful,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
axe,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
baccano,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
back,0.04887385140777541,0.03943287945877029,0.0,0.02265960145021928,0.015704415915774494,0.031548716436669656,0.029675981124917504,0.006865839425591661,0.03766663340928923,0.007662251193413408,0.028280826284581485,0.01590384630217851,0.02288496232443064,0.007650435986822162,0.0,0.0
backdrop,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
background,0.020463763032946596,0.052834475873380075,0.023925420804708143,0.018975411232867546,0.03945317628315048,0.01981444387614575,0.0248510083825272,0.017248599033701375,0.012616989054624599,0.019249372194471127,0.053286051714187044,0.013318064063533504,0.019164131024491143,0.032032816040388594,0.031097961390749752,0.012506347975421715
backing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
backup,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bad,0.02392584705179593,0.0,0.010489932091821585,0.03327854115869913,0.0,0.0,0.0,0.0,0.011063659817446022,0.011253002056037135,0.0,0.0467136904337345,0.0,0.0,0.0,0.021933280430001534
baddie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
baddy,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016294111886511115,0.015631025331768782,0.015676341129226813,0.0,0.0
bake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
baking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03718260621645138,0.0,0.0,0.0,0.0,0.0
baku,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bakugan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balcony,0.015168937823734503,0.0,0.013301190744182649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02633249170003437,0.0,0.0,0.014246757863257393,0.0,0.0
ball,0.0,0.0,0.0,0.0,0.0,0.0,0.013815765473024811,0.0,0.0,0.0,0.02633249170003437,0.0,0.0,0.0,0.013830976502856484,0.013905654683529898
ballet,0.0,0.018060151685527822,0.0,0.0,0.0,0.0,0.03397879687515878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
balloon,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ballroom,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700810360791257,0.0
balogna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baloo,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
banana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
band,0.040728209506479505,0.0,0.057141370303946074,0.15106400966812855,0.06281766366309798,0.007887179109167414,0.11870392449967002,0.24717021932129976,0.02259998004557354,0.0,0.035351032855726855,0.08747115466198181,0.030513283099240854,0.0,0.0519901446842631,0.06720538794093597
bang,0.0,0.0,0.0,0.03873742678779527,0.0,0.0,0.0,0.0234748128884713,0.0,0.0,0.0,0.013594106743855078,0.0,0.013078703285461794,0.0,0.03829669880156098
banjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bank,0.0,0.0,0.0,0.0,0.0,0.0,0.03901690527536793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
banquet,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
banter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
bar,0.01392527611239137,0.013482393187028343,0.012210660752166435,0.012912475595931757,0.0,0.0,0.012683046838974317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
barely,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
barkeep,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bartender,0.0,0.018060151685527822,0.0,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
base,0.0,0.0,0.0,0.0,0.0,0.012465287744871982,0.0,0.0,0.0,0.012109800548128965,0.044696415844074903,0.0,0.024112350474625368,0.02418225442316062,0.0,0.023603270491806473
basement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
basic,0.0,0.0,0.0,0.0,0.0,0.0,0.030404202078157777,0.0,0.0,0.0,0.0,0.0,0.015631025331768782,0.0,0.0,0.015301010134133337
basically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bask,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basketball,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bass,0.0,0.013482393187028343,0.0,0.0,0.013423639932919344,0.02696684881901525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013078703285461794,0.012697010756080526,0.0
bat,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
batman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03718260621645138,0.0,0.0,0.0,0.0,0.0
batt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
battle,0.0,0.010108742675232272,0.0,0.029044300508549514,0.0,0.010109515858638167,0.0,0.035201590629635966,0.0,0.02946363289606811,0.0,0.03057750765765034,0.0,0.04903033319249622,0.009519883651024437,0.07657027811517861
battlefield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
beach,0.04176321842835965,0.010108742675232272,0.0,0.0,0.020129382071042038,0.010109515858638167,0.0,0.0,0.03862383978070119,0.019642421930712074,0.01812469692028766,0.0,0.06844404082400068,0.009806066638499245,0.0,0.0
bear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
beard,0.0,0.0,0.0,0.01729672652794097,0.0,0.0,0.0,0.015722679040508683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beat,0.030700095907754927,0.0891711073950299,0.006730000417280645,0.03558405556936334,0.007398543304378008,0.029725975930093216,0.027961438697260657,0.012938325266875248,0.0,0.08663473647289034,0.0,0.0074924974098940795,0.00718759129849961,0.05045900156313958,0.006998055995575665,0.02110752269235295
beater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
beating,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beautiful,0.03588877057769389,0.011582451747508644,0.02097986418364317,0.0,0.0,0.01158333764991792,0.0,0.0,0.0,0.011253002056037135,0.02076701665695796,0.0,0.022406341738532624,0.0,0.0,0.0
beautifully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
beauty,0.0,0.0,0.01635662024578986,0.0,0.0,0.0,0.01698939843757939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
become,0.0,0.0,0.0,0.0,0.0,0.0,0.015202101039078889,0.0,0.0,0.06280220564301076,0.014487405718352333,0.0,0.0,0.0,0.0,0.0
bed,0.0,0.0,0.0,0.0,0.014622500686321063,0.02937524898868547,0.013815765473024811,0.0,0.0,0.028537520640143185,0.0,0.0,0.0,0.0,0.0,0.0
bedroom,0.0,0.0,0.0,0.0,0.0,0.04848433885686746,0.0,0.0,0.0,0.01570055141075269,0.014487405718352333,0.0,0.0,0.0,0.0,0.0
beegees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beer,0.0,0.016160210246008125,0.014635891585445012,0.015477097984908927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
begin,0.0,0.008904634688528862,0.008064701258543007,0.017056449327845075,0.0088658302821193,0.02671594732140917,0.033506780961476974,0.0,0.008505785401929577,0.017302704926843916,0.0,0.01795683493155518,0.0,0.025914036182110935,0.0,0.008431196348054422
beginning,0.0,0.03350403150040671,0.015171874785367216,0.0,0.00833950710611518,0.008376648527505713,0.007879409740530436,0.0,0.024002509255859443,0.0325510473584063,0.0,0.008445410511470169,0.024305177212743913,0.008125213394647446,0.023664254693039823,0.007930675370524321
behave,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
behemoth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
behind,0.0,0.02492866878050708,0.0,0.0,0.0,0.0,0.011725346879834451,0.010851112021864697,0.023812083754084425,0.0,0.011174103961018726,0.0,0.0,0.0,0.0,0.011801635245903237
bela,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
belfast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
believe,0.015168937823734503,0.014686501173731754,0.0,0.014065684434859057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014246757863257393,0.0,0.0
bell,0.0,0.0,0.013301190744182649,0.0,0.0,0.0,0.013815765473024811,0.0,0.014028675140359662,0.0,0.0,0.0,0.0,0.0,0.013830976502856484,0.0
belong,0.0,0.0,0.0,0.0,0.0,0.014687624494342735,0.0,0.012785670253682027,0.014028675140359662,0.014268760320071593,0.0,0.0,0.0,0.0,0.0,0.0
ben,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bench,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benevolent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
besides,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
best,0.0,0.0,0.012210660752166435,0.0,0.0,0.0,0.012683046838974317,0.01173740644423565,0.0,0.0,0.012086779638468992,0.0,0.0,0.013078703285461794,0.0,0.0
betray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
better,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
beyond,0.0,0.018060151685527822,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biersack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
big,0.007675023976938732,0.022292776848757474,0.0,0.007116811113872666,0.014797086608756015,0.044588963895139826,0.006990359674315164,0.025876650533750496,0.007098085529658854,0.021658684118222585,0.0,0.029969989639576318,0.021562773895498828,0.007208428794734226,0.006998055995575665,0.02110752269235295
bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
biker,0.0,0.0,0.0,0.03972269783383629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bikers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03927076010653181
bill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641959204386513,0.0,0.0,0.0,0.017099936186319564
binge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bingo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bioshock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
bird,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
birthday,0.0,0.0,0.0,0.0,0.0,0.041479109842654106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bistro,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bit,0.007234790309253373,0.028018772996036646,0.0,0.02683438448356196,0.013948336724924537,0.049036603099493474,0.006589397841868741,0.024392385102643792,0.02007283386678497,0.027221810805286312,0.018838832815816876,0.007062733330356136,0.020325949220291524,0.0407697520782631,0.01978995812359563,0.019896810887604588
bitcrushed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
bittersweet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bjorks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809090207814753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
black,0.014469580618506747,0.007004693249009162,0.03171986299099079,0.04696017284623343,0.013948336724924537,0.02802091605685341,0.026357591367474963,0.05488286648094854,0.02007283386678497,0.03402726350660789,0.03139805469302812,0.021188199991068413,0.013550632813527681,0.0,0.02638661083146084,0.033161351479340975
blade,0.0,0.0,0.0,0.0,0.0,0.01806153304521219,0.0,0.0,0.0,0.03509290234570614,0.0,0.0,0.0,0.0,0.0,0.0
bland,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.01751939451021994,0.0,0.0
blanket,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blast,0.0,0.0,0.0,0.012912475595931757,0.013423639932919344,0.0,0.0,0.0,0.0,0.0,0.0,0.013594106743855078,0.013040896512554006,0.0,0.0,0.012765566267186994
bleak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
blend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529931263361347,0.0
block,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570055141075269,0.014487405718352333,0.0,0.0,0.015676341129226813,0.0,0.0
blonde,0.0,0.0,0.0,0.0,0.020647597314862397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blood,0.0,0.018060151685527822,0.0,0.01729672652794097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
blow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251215792298304,0.0,0.016190677028342343,0.0,0.0,0.0,0.0,0.0
blowing,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01751939451021994,0.0,0.0
blue,0.0,0.0,0.01717029442172301,0.0,0.04718988073977277,0.028440029367356345,0.008917275355105373,0.0,0.009054696197482563,0.0092096572570309,0.03399219243171234,0.0,0.009168874526468421,0.01839091189441917,0.0,0.008975293627280879
bluesy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
bluish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04029620153093649,0.0,0.0,0.0,0.0,0.0,0.0
blur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019635380053265906
blurry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
blutengle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
board,0.01669105674254255,0.0,0.014635891585445012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015301010134133337
body,0.0,0.026964786374056686,0.0,0.025824951191863513,0.0,0.0,0.012683046838974317,0.01173740644423565,0.0,0.0,0.0,0.0,0.0,0.0,0.012697010756080526,0.0
bogus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020909801164588602,0.0,0.0,0.0,0.0
bold,0.0,0.0,0.0,0.0,0.017981449583719382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017468750975056475,0.0,0.0,0.0
bombshell,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bond,0.0,0.0,0.0,0.0,0.0,0.01806153304521219,0.01698939843757939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
book,0.0,0.026964786374056686,0.02442132150433287,0.0,0.0,0.0,0.012683046838974317,0.0,0.0,0.0,0.012086779638468992,0.0,0.0,0.0,0.012697010756080526,0.0
boombox,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boomtown,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
booth,0.02141918995918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bop,0.0,0.0,0.0,0.0,0.0,0.0,0.019508452637683964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005887979427125,0.0,0.0,0.0
bos,0.0,0.020217485350464543,0.0,0.06777003451994887,0.0,0.010109515858638167,0.0,0.017600795314817983,0.0,0.009821210965356037,0.00906234846014383,0.02038500510510023,0.0,0.05883639983099547,0.0,0.1818544105235492
boss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014808191830627603,0.0,0.014246757863257393,0.027661953005712968,0.05562261873411959
boston,0.0,0.020737968744507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bottle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
bottom,0.0,0.0,0.0,0.0,0.0,0.020739554921327053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bounce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
bouncy,0.0,0.0,0.018781851079068438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bourbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
bowl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117032353984963,0.0,0.0
bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859130310822569,0.0,0.0,0.0,0.0,0.0
bowser,0.0,0.0,0.04390767475633504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014487405718352333,0.0,0.0,0.0,0.0304376768230586,0.0
box,0.018653409329035957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018209796021932564,0.0,0.0,0.0,0.0
boxy,0.0,0.0,0.0,0.019861348916918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018053914064480054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boyfriend,0.01392527611239137,0.013482393187028343,0.0,0.0,0.013423639932919344,0.0,0.0,0.0,0.012878500597113943,0.0,0.0,0.0,0.0,0.0,0.0,0.012765566267186994
brad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039059862526722694,0.0
brain,0.0,0.0,0.0,0.0,0.0,0.0,0.01698939843757939,0.0,0.0,0.01754645117285307,0.0,0.0,0.0,0.0,0.0,0.0
breach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
break,0.0,0.010108742675232272,0.0,0.0,0.010064691035521019,0.010109515858638167,0.009509413874419736,0.0,0.009655959945175298,0.009821210965356037,0.00906234846014383,0.010192502552550114,0.009777720117714384,0.0,0.0,0.0
breakbeat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020148100765468246,0.0,0.0,0.0,0.0,0.0,0.0
